title,blog_url,affiliate_link,mood_text
与鳳行,https://poupe.hatenadiary.jp/search?q=%0E%F3%4C,https://www.amazon.co.jp/%E4%B8%8E%E9%B3%B3%E8%A1%8C/dp/B0DTB58NP1?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=29MW2Y3T4JYS3&dib=eyJ2IjoiMSJ9.XSvLoZdHIvhzC5oUms-VpZfSQt_t00DkyKjkvcNiL4AvspZdx_E9LirsdYD4_R5yiRFOemqrtTWNOCZU_8pHYNXQLunOMV5BT_N8zp_H55RHnmsRk2_l7rRrucaDjo86LmWHOKfPAvrIqLdSOxQyvY4hZOhYd_PR73J8OeRqP_NHs4JFZWY1-pfz3p_kTxXIWPJXShutj8P_f9t2dlKE5JdK2GoMv9xR_PI_cQpAnNe1cuCv2zNkPu0HHU58obn7X1v1Scwmd6YfZv9MiBwmYovffnvj1wO1o5FFQh9GmIU.kMhppGRjtuH09Kr6MqhGgQwM04sUZaYVLmfvpS_oOWQ&dib_tag=se&keywords=%E4%B8%8E%E9%B3%B3%E8%A1%8C&qid=1765777504&sprefix=%E4%B8%8E%E9%B3%B3%E8%A1%8C%2Caps%2C203&sr=8-6&linkCode=ll2&tag=poupe-22&linkId=9be5935dfe113fcc57d9a538cf6ef49b&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, 契約結婚, 仲間, 泣ける, コメディ, シリアス, 俳優"
追風者,https://poupe.hatenadiary.jp/search?q=%FD%A8%05,https://www.amazon.co.jp/%E8%BF%BD%E9%A2%A8%E8%80%85%EF%BC%88%E3%81%A4%E3%81%84%E3%81%B5%E3%81%86%E3%81%97%E3%82%83%EF%BC%89%EF%BD%9E%E9%87%91%E8%9E%8D%E7%95%8C%E3%81%AE%E5%A4%9C%E6%98%8E%E3%81%91%E3%81%B8%EF%BD%9E-%E4%BA%8C%E3%81%8B%E5%9B%BD%E8%AA%9E%E5%AD%97%E5%B9%95/dp/B0F19KHHQZ?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=31WECNLH1BXOJ&dib=eyJ2IjoiMSJ9.YdxKkXv8sBoVYMiJbRU3-NWrROxYb7dd2FNBKJ20hxXvS-X2ri4agBCFeI6iXMLIn3lXflGSVT2o0i_urqbl_PAndVXmnUckwQu4oP218qR1Hh2mIG0RMT1bnldsJhJYd_9P7slKYkx_nLeUfZ0VK5OWJqlIx3RlMqBulwp2wvvelSm1nT9V6EErTt3RqtERtC_HehT3O9SJ_hTfv0iWxGghfKyW0vqo7L8GX1JO5Yrtcf6D_Bw8uCAqlUI9fKcSBHTashb1ZQ7G80PgtfYfi8GVoR-CtAPGjtA0vVYQ_qU.FNCV5baxm9w8GMZuGLc7l4h-dJYX_EtEh7JP87IkTlI&dib_tag=se&keywords=%E8%BF%BD%E9%A2%A8%E8%80%85&qid=1765777524&sprefix=%E8%BF%BD%E9%A2%A8%E8%80%85%2Caps%2C195&sr=8-2&linkCode=ll2&tag=poupe-22&linkId=c55514c92242dd34a86ff05ec7cb266b&language=ja_JP&ref_=as_li_ss_tl,"仲間, 師弟, 泣ける, 甘い, 切ない, 俳優"
花間令,https://poupe.hatenadiary.jp/search?q=%B1%93%E4,https://www.amazon.co.jp/%E8%8A%B1%E9%96%93%E4%BB%A4%EF%BC%9C%E3%81%8B%E3%81%8B%E3%82%93%E3%82%8C%E3%81%84%EF%BC%9E%EF%BD%9ELost-Love%EF%BD%9E-DVD-BOX1-DVD-%E3%82%B8%E3%83%A5%E3%83%BC%E3%83%BB%E3%82%B8%E3%83%B3%E3%82%A4%E3%83%BC/dp/B0F5W6FLFJ?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1IY992CWY9ULS&dib=eyJ2IjoiMSJ9.fdvHhQzWNnjoZ8K-FlfvO-vs0iNJaqpaKUP4AB_0dWis-J98p6J_y6S-g0TftcCuHYVEywV82VH67J7ZsJQMdchXB6-XI7gj_XEfh6alF9fAsSk5V8x7tSogKFOvqW_gqTofEomIOX22jAQ1UUruZXc8fc6kB5lOdMS_IUg7nzuNKTg0UfNw9-C-5R94sfn1qr2n3jQTvyVkWWbpR6wItUMAyS8t7-CdXgWCBOcAReR0yvupayBXCK_CmWMpAaMRTN7yPtyc4H-GZx1ys7LqiBd-kiTmdPhVxsJKJIdp8Do.XxrNslTFsTeu5ot_tA5pDNakW1Pxv8yE1nP3zUrTvp4&dib_tag=se&keywords=%E8%8A%B1%E9%96%93%E4%BB%A4&qid=1765777543&sprefix=%E8%8A%B1%E9%96%93%E4%BB%A4%2Caps%2C202&sr=8-5&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=af36c9ba806818e88b4ff78808482bec&language=ja_JP&ref_=as_li_ss_tl,"師弟, 秘密, 俳優, 中国ドラマ, 華流"
風起洛陽,https://poupe.hatenadiary.jp/search?q=%A8%77%1B%7D,https://www.amazon.co.jp/%E9%A2%A8%E8%B5%B7%E6%B4%9B%E9%99%BD%EF%BD%9E%E7%A5%9E%E9%83%BD%E3%81%AB%E7%BF%94%E3%81%91%E3%82%8B%E8%92%BC%E3%81%8D%E7%82%8E%EF%BD%9E/dp/B0CKM5DZDT?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3OTY77X558AE1&dib=eyJ2IjoiMSJ9.e2eMSe5z1XAtZjJ_pCu-PZfADAmilGJWximW5ePzt2QwqaSCFmWLcNnm2Yq7uRgk5626LaaVXcgfCepQP3jBakHYUALaT2JUuNNteVMecvgIi3AzFOhHjgqUS3U6wR_geNWDbwCQLad4QzsF9qk73_0hk_enXlLXFC8I9ImIAMk7iaSWSgLo8bl1F2_HoFTzwa_yMPyw0yQBlgAy_EsESGNNFs-an-4v1Spzxa-CNYxsIZZNf0OZDuAj5hP1GofDPRNK8SYgTKWxVyB8whbdPT4wJASiHp46kYv3tDB6oZw.2XeO2yR2_zN4qzG8X9PD_iFw-CjANCHhtfsKUnCCUs8&dib_tag=se&keywords=%E9%A2%A8%E8%B5%B7%E6%B4%9B%E9%99%BD&qid=1765777557&sprefix=%E9%A2%A8%E8%B5%B7%E6%B4%9B%E9%99%BD%2Caps%2C194&sr=8-2&linkCode=ll2&tag=poupe-22&linkId=58a45898f8f7140890e9a80ed5546fe5&language=ja_JP&ref_=as_li_ss_tl,"仲間, コメディ, 癒し, 俳優, 中国ドラマ, 華流"
劉皇后の仰せのままに,https://poupe.hatenadiary.jp/search?q=%89%87%0E%6E%F0%5B%6E%7E%7E%6B,https://www.amazon.co.jp/%E5%8A%89%E7%9A%87%E5%90%8E%E3%81%AE%E4%BB%B0%E3%81%9B%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%AB/dp/B0D2LRGMQV?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=9EN239XQRFZS&dib=eyJ2IjoiMSJ9._T0h0L8tl9jnKJtzPe2tPH8llOTahBv6yx4kjq_QOvsmfr9XiELk4fTKoCTxz-A4hlccAZKxVvpZcp1hYcQUNAMUDCnyDRSUU71k7ZpwP-mOWRuKabvxdxH8dfWq_oSkUUK3fXKyqTc__gmj2J1oO-Ka_G72zg8yM18jXUkMIuOtj7vfrpdl-SXtkcD5cQfaVfP-hm-5W-7lNpSqTr2YFknEt3jkQxZiGOuZbqX8bDrBXc_z3Rmlj9u6k7hky3Kyv3N_mhAo1m2LYvDhrU7uGsyWzYvA29tvrJAYLjOsfT0.kgll5hYKm54PFPPU77czYYeHG8BviMvr8vJqA4FDjpw&dib_tag=se&keywords=%E5%8A%89%E7%9A%87%E5%90%8E%E3%81%AE%E4%BB%B0%E3%81%9B%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%AB&qid=1765777571&sprefix=%E5%8A%89%E7%9A%87%E5%90%8E%E3%81%AE%E4%BB%B0%E3%81%9B%E3%81%AE%E3%81%BE%E3%81%BE%E3%81%AB%2Caps%2C193&sr=8-3&linkCode=ll2&tag=poupe-22&linkId=330a215358c1abb951b140b87b5a82db&language=ja_JP&ref_=as_li_ss_tl,"ラブコメ, 秘密, 俳優, 宮廷, 時代劇"
大唐狄公案,https://poupe.hatenadiary.jp/search?q=%27%10%C4%6C%48,https://www.amazon.co.jp/%E5%A4%A7%E5%94%90%E7%8B%84%E5%85%AC%E6%A1%88-%E7%A5%9E%E6%8E%A2%E3%80%81%E7%8E%8B%E6%9C%9D%E3%81%AE%E8%AC%8E%E3%82%92%E6%96%AC%E3%82%8B/dp/B0FR7MPGJ5?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2J2LMIJU9OT1C&dib=eyJ2IjoiMSJ9.UhqndvjqYalWiDgn5wK2yDHF8vp2xcGpKaNqxSPVVgydEne8QUHMRYAlEBReXPe6jF_A_6zuOe8feeVgFMEXttLbRV2o9OcFmoGMNr6NqyOFWa3OsU387KBKT3KlUYoGIwux3F4MP2rrkWzsb0RsG5YRMziQJzS_O3D5bXYh3xCphkx_L20psaaajQ3FpUPHXl95IHQVtYdAMMOGKxxAiwp89RVKyxmoC_XJ1YXFiNLnG8_2C74KAeHt9Eql5IzhZ9ABW4Ybn8IuQMfAP1GrW0BtPJJ5YwGHnGb7o1QEff4.6mgLTRkyUJcu-K9uU2u2baMbMC1ygN4ri2gJJsSWFhc&dib_tag=se&keywords=%E5%A4%A7%E5%94%90%E7%8B%84%E5%85%AC%E6%A1%88&qid=1765777622&sprefix=%E5%A4%A7%E5%94%90%E7%8B%84%E5%85%AC%E6%A1%88%2Caps%2C256&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=aaf421eb9582aeeb89f22609b73d5624&language=ja_JP&ref_=as_li_ss_tl,"復讐, 仲間, 癒し, 俳優, 中国ドラマ, 華流"
永安夢,https://poupe.hatenadiary.jp/search?q=%38%89%22,https://www.amazon.co.jp/%E6%B0%B8%E5%AE%89%E5%A4%A2%EF%BD%9E%E5%90%9B%E3%81%AE%E6%B6%99%E3%81%AB%E3%81%AF%E9%80%86%E3%82%89%E3%81%88%E3%81%AA%E3%81%84%EF%BD%9E-DVD-SET1-%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%BB%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%B7%E3%83%BC/dp/B0D72YMW2V?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2HC3DBEOLXTAQ&dib=eyJ2IjoiMSJ9.EYCu985KJxWfEPFbesovDATyjL5IXqEe1WlcNA00d9uOqr9ezojhyFRlHUqSo37O_VHqOPwrtc5MCFIgbA6YpvjYd_dQTyAHa6g32ciLfU9JdQ6e33tjhYJ8MUWDN7wSBJfS4yVZunYHYUS0mUvBZE5_AdPh3JX4kmmZEAp06pOuVLHcM-l5vjPyqqeMnVG1mMcJJAaXsFKuEm9qcPF8AQ2ofkHzUlnaA24TRqcEBjhkIa6l8-gUd9Q08GN4lRYvGjWspk7jKUNqmdUYCiGFSwcEI8lUmnKcTAiFpHhmwjo.nO_UdFFdG8vN4Gn6Su4yunaTOea1dVrEoa7to5p6OdA&dib_tag=se&keywords=%E6%B0%B8%E5%AE%89%E5%A4%A2&qid=1765777635&sprefix=%E6%B0%B8%E5%AE%89%E5%A4%A2%2Caps%2C292&sr=8-3&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=fae356afb3293e0bcd41effc7aef9641&language=ja_JP&ref_=as_li_ss_tl,"ラブコメ, 復讐, 笑える, コメディ, シリアス, ハッピーエンド, 俳優"
大理寺日誌,https://poupe.hatenadiary.jp/search?q=%27%06%FA%E5%8C,https://www.amazon.co.jp/%E5%A4%A7%E7%90%86%E5%AF%BA%E6%97%A5%E8%AA%8C%EF%BD%9E%E8%AC%8E%E8%A7%A3%E3%81%8F%E5%B0%91%E5%8D%BF%E3%81%AB%E3%81%AF%E7%A7%98%E5%AF%86%E3%81%8C%E3%81%82%E3%82%8B%EF%BD%9E-DVD-SET1-%E3%83%87%E3%82%A3%E3%83%B3%E3%83%BB%E3%83%A6%E3%83%BC%E3%82%B7%E3%83%BC/dp/B0DGXCRX22?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=HDU6CIRFWBYI&dib=eyJ2IjoiMSJ9.l6qEdLNpF_XFp38cb9fgYv3qt0I4IEoofu16NNoDwwRmfg-jBlnO8KKeTqydEkvm6nmJf6dUtt051fBXV33egxS-YV22L5f5o23Q4H85oSkIbDH3Ygt09e3WoLC3bfPEYQ9OwK5uSf2rQUEQhffykEmfNC36Bct-ItCcTAo5O_AiZMiaM9V35BfwHfI-UBQcYfL400uFvB5HVbggeiRZIbece2aJVBtxMU_TB8xhni-iODS4-DUyOQW3yyF-BJ_aKIxkrMLi1FVqPSpqzyiomi69spRLO7844n92leomDCs.ITJ2kkHdjZ17koD-7fi2W1y1bwIkxXxHQZv5ioZkkPc&dib_tag=se&keywords=%E5%A4%A7%E7%90%86%E5%AF%BA%E6%97%A5%E8%AA%8C&qid=1765778067&sprefix=%E5%A4%A7%E7%90%86%E5%AF%BA%E6%97%A5%E8%AA%8C%2Caps%2C219&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=50663ade07988877d88c15238ac48fde&language=ja_JP&ref_=as_li_ss_tl,"宮廷, 復讐, 仲間, 友情, 秘密, コメディ, 癒し, 俳優"
蒼蘭訣,https://poupe.hatenadiary.jp/search?q=%BC%2D%23,https://www.amazon.co.jp/%E8%92%BC%E8%98%AD%E8%A8%A3%EF%BD%9E%E3%82%A8%E3%82%BF%E3%83%BC%E3%83%8A%E3%83%AB%E3%83%BB%E3%83%A9%E3%83%96%EF%BD%9E-%E5%AD%97%E5%B9%95%E7%89%88/dp/B0D6LYNP2T?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=C1BCRTNZAZFG&dib=eyJ2IjoiMSJ9.3euiCxSKjffEJo4evlY2NRSXbYCgXaAlz5PpyomscMflIVp-vm1bUfAWs_D1cvFVuezxnRI6R11CA-x04EDR-uqy5MGBK29AIldgFspcLaKUQnMMpIsQvsdkkDuJk1khjhtu032J5ISz47DdUYQLXRoYFzBhXLw_fVqPFr7oDF7yqO2wm__K7_c142m4c5Sj-2fIrleJ5pGK9pZN234mL76cyzk5VLC2s4HJLrd1cvywqW0DydnckjS5jxmaeitMf58AHcAfDhYj0JQbmNp0FqQwrTIVgVx--qgFvV5gegA.Mncwlhsv6h8glftzuInmEqATVszTQIsvByhgxX_vzOo&dib_tag=se&keywords=%E8%92%BC%E8%98%AD%E8%A8%A3&qid=1765778084&sprefix=%E8%92%BC%E8%98%AD%E8%A8%A3%2Caps%2C216&sr=8-5&linkCode=ll2&tag=poupe-22&linkId=6c1b032c2dff78705cf0327274d365aa&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, 仲間, 転生, 秘密, イケメン, 俳優"
玉面桃花,https://poupe.hatenadiary.jp/search?q=%89%62%43%B1,https://www.amazon.co.jp/%E7%8E%89%E9%9D%A2%E6%A1%83%E8%8A%B1%E3%80%9C%E7%A6%8F%E3%82%92%E5%91%BC%E3%81%B6%E5%A5%91%E7%B4%84%E7%B5%90%E5%A9%9A%E3%80%9C/dp/B0DPJNKLG5?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=4DQR9EI0N5FT&dib=eyJ2IjoiMSJ9.rBIQ1hSojAU_7B2H5iE0rGrHKz3t8_eRsmXuevRSyUOUnvOupeMsj7PYvJbh-nWzjTcVe8e0a_rH3GYm1LOnRNg15ENDD84AYedbla_ncvGqpjRQP6ZzxLvZUe-2DTSGVUlWVLAH4GiHjA6YAt_H0Ho2acCpoGVzoa-U7XeLBzg8PaEvsEEYPJiNVGjl9MHC-LZYeHER03lIyrxelybkCOcj4E3fSV6bEGzTYgQCqUYsAP32-i-5CwX1c2TEtl4la9oCBJSQpJLmPk7OOZFlA-yA_6KouuUyND_ajleWzGk.T9iDHvgAW3OF6zJj6wfUZEe0zuWvfdIMH1Cy5E_IGqg&dib_tag=se&keywords=%E7%8E%89%E9%9D%A2%E6%A1%83%E8%8A%B1&qid=1765778101&sprefix=%E7%8E%89%E9%9D%A2%E6%A1%83%E8%8A%B1%2Caps%2C198&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=36bf8b6c08d074e8c7bb577c02976fc2&language=ja_JP&ref_=as_li_ss_tl,"ラブコメ, 契約結婚, 復讐, 仲間, 秘密, 陰謀, 胸キュン, イケメン, 俳優"
南来北往,https://poupe.hatenadiary.jp/search?q=%57%65%17%80,https://www.amazon.co.jp/%E5%8D%97%E6%9D%A5%E5%8C%97%E5%BE%80%EF%BD%9EAlways-On-The-Move%EF%BD%9E/dp/B0FXK2JCTD?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=HQ1P3AT7OH7M&dib=eyJ2IjoiMSJ9.wbyeW_UYUJZev4TgP7JYAfJ_TK43J8AMFfx__ID4I9IHuyGieYCP5OLGSwjhPDOjP29FbCC1MFMbsdBGxiIsv_4kjGUlYbePlqsJsxANi5G0LBh_gR3fCETB8Khn0-Z4BCv5mG-RSkf46CB4RYJBjlFQCDwOeaSBc4Gnb5SthiOzE4Vhr4tLzSGr1LiX2PO1uJyITx0-erz3F7R1lGC4ec3Ti4cENE_xM6_x4qmZo8nlqZ7fiURcm2_ZC1V-sN4oSqDIYDQG1CBXY5AUVXwkC0ArqwCjb578es_eDDjyH_Q.-7qy0moE5MMkjixdKM4nxSIXO3S52aIFDuw_sO-WtXc&dib_tag=se&keywords=%E5%8D%97%E6%9D%A5%E5%8C%97%E5%BE%80&qid=1765778115&sprefix=%E5%8D%97%E6%9D%A5%E5%8C%97%E5%BE%80%2Caps%2C188&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=25f61b144fb362d8cb0e6b20a1938c9c&language=ja_JP&ref_=as_li_ss_tl,"復讐, 師弟, 転生, 秘密, 泣ける, 感動, 俳優"
そして救いの星が輝いた,https://poupe.hatenadiary.jp/search?q=%5D%57%66%51%44%6E%1F%4C%1D%44%5F,https://www.amazon.co.jp/%E3%81%9D%E3%81%97%E3%81%A6%E6%95%91%E3%81%84%E3%81%AE%E6%98%9F%E3%81%8C%E8%BC%9D%E3%81%84%E3%81%9F%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%EF%BC%89/dp/B0CKLWQW2D?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3KZUDNVFEPSSY&dib=eyJ2IjoiMSJ9.Zn6XkyqTHWPyz0k-XUN0ZLmc-W_O9Ss4HtEFwsdxzjVdK770Eid9YJ_6-DHXXQbhVfAYgIBxuuAfBNrCoOVo_sp4oWyHNTfofmOJbJMN792-OxI9s7I3DuSg1z48rMW3-r-858k4z-BaL2bO1EB1CEUUTl4vnolQUkGlumrqYNSRq1j3xSjNL3OOhBfI8FghthZYSEeS5QnN-1OX4cC5uzP1trLU58deYrpk9HJejVDLg7FtySkZbsqsCGtsekiHQOv0NmB-CJN_hlBCyacX_vqJG-KveTio3fhYk7d21CE.cQmgPZyYmqcqdBas7qqp-hjgSw6yG3hwN8_0lJ9rMv8&dib_tag=se&keywords=%E3%81%9D%E3%81%97%E3%81%A6%E6%95%91%E3%81%84%E3%81%AE%E6%98%9F%E3%81%8C%E8%BC%9D%E3%81%84%E3%81%9F&qid=1765778129&sprefix=%E3%81%9D%E3%81%97%E3%81%A6%E6%95%91%E3%81%84%E3%81%AE%E6%98%9F%E3%81%8C%E8%BC%9D%E3%81%84%E3%81%9F%2Caps%2C188&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=3823f9afdd82c7ad1f99eec2b9ee8550&language=ja_JP&ref_=as_li_ss_tl,"復讐, 女優, 中国ドラマ, 華流"
華の出陣,https://poupe.hatenadiary.jp/search?q=%EF%6E%FA%63,https://www.amazon.co.jp/%E8%8F%AF%E3%81%AE%E5%87%BA%E9%99%A3%EF%BD%9E%E9%BA%97%E5%B0%86%E3%83%BB%E9%98%BF%E9%BA%A6%EF%BC%88%E3%82%A2%E3%83%9E%E3%82%A4%EF%BC%89%E3%81%AE%E4%BB%87%E8%A8%8E%EF%BC%88%E3%81%82%E3%81%A0%E3%81%86%E3%81%A1%EF%BC%89/dp/B0DYZ1G51Z?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=179BEBZ9TNIIV&dib=eyJ2IjoiMSJ9.dh-1o7j61zzxEOZC4c-uPbpFbZoek7AMBizLpuAfvTLBO6MYS0wvuIrtqz17ScAyrXF3MarlACwkzPq83_7SIhX5mvVvV5em2P7NbZLvH5nGkjjPHs4dFrDw4qQ_umRITx1UjASqfiDWWdpnegmVR4fceYznQPVo7qxmqb5juy7Ow7SY5iDdAyXDU_qn_C9vxmpgP1Ck1wZWjtOS9FzZ-rwXLjMU3MNOdWCeUQfUB4xwmkoQGfDtti__sioeyD1V_LPIOv_5jNPX-UU8zhsiPIGWhaa9bgrBsHewRNReKXM.x2h_sIJAWxZRyMKwovJG5iyKthWhu10unmkcoyEOrfU&dib_tag=se&keywords=%E8%8F%AF%E3%81%AE%E5%87%BA%E9%99%A3&qid=1765778142&sprefix=%E8%8F%AF%E3%81%AE%E5%87%BA%E9%99%A3%2Caps%2C202&sr=8-2&linkCode=ll2&tag=poupe-22&linkId=ee140d69fbcc2efb9e1ee7305e8bd8ba&language=ja_JP&ref_=as_li_ss_tl,"復讐, 仲間, 秘密, コメディ, 甘い, バッドエンド"
花令嬢の華麗なる計画,https://poupe.hatenadiary.jp/search?q=%B1%E4%22%6E%EF%97%6A%8B%08%3B,https://www.amazon.co.jp/%E8%8A%B1%E4%BB%A4%E5%AC%A2%E3%81%AE%E8%8F%AF%E9%BA%97%E3%81%AA%E3%82%8B%E8%A8%88%E7%94%BB-%E5%AD%97%E5%B9%95%E7%89%88/dp/B0CPMV3TX9?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2X91ERHQ599AX&dib=eyJ2IjoiMSJ9.IPl-8PQVPYPdnphEuUSqODrWQbMlgHCb3Sg-jV3nlOIcsw4UJ0UnQd4JU9iVjpomud6YxCeuJv0zkYp56akmeiUBFYiuF4RniAIPzd3NzlhWbowNbMUdC6LrsIfZzjh9iJg7iuxitrwsDJCrLpHON1J_c_wWPS_DiisaKmgROd-h6rweszerNF-FpSTSsOcrYBZJoxeUlKL-MxSlU53XPawkGm-YEPsEz_p3fNheDjtiUuStF2k2lDWOVeD3RdDiOYfRgGtgJ4lymn50oxJktYiB0Byg_Ut-lRB3wagW0Xc.HTjM55y-Ew18zPNDcvoxN54sb-YP_qNsb2LUAfGAewc&dib_tag=se&keywords=%E8%8A%B1%E4%BB%A4%E5%AC%A2%E3%81%AE%E8%8F%AF%E9%BA%97%E3%81%AA%E3%82%8B%E8%A8%88%E7%94%BB&qid=1765778158&sprefix=%E8%8A%B1%E4%BB%A4%E5%AC%A2%E3%81%AE%E8%8F%AF%E9%BA%97%E3%81%AA%E3%82%8B%E8%A8%88%E7%94%BB%2Caps%2C192&sr=8-3&linkCode=ll2&tag=poupe-22&linkId=63c53ed367111aca5b70786e2b4082f4&language=ja_JP&ref_=as_li_ss_tl,"ラブコメ, SF, コメディ, シリアス, 癒し, 俳優"
笑門来福,https://poupe.hatenadiary.jp/search?q=%11%80%65%8F,https://www.amazon.co.jp/%E7%AC%91%E9%96%80%E6%9D%A5%E7%A6%8F%EF%BD%9E%E3%82%A4%E3%82%B1%E3%83%A1%E3%83%B3%E5%90%8C%E5%B1%85%E4%BA%BA%E3%81%AF%E7%A7%81%E3%81%AE%E3%83%95%E3%82%A3%E3%82%A2%E3%83%B3%E3%82%BB-%EF%BD%9E-DVD-SET1-%E3%83%9E%E3%83%BC%E3%83%BB%E3%83%86%E3%82%A3%E3%82%A8%E3%83%B3%E3%83%A6%E3%83%BC/dp/B0D733GR2D?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1R5DYH2EDQACE&dib=eyJ2IjoiMSJ9.ygYAykFhVdr9Q61dX6a54q2wpeIPJAeeYefUFrlAn7Z-8b5NbF4-7YnQC0LtQJwMpiVRmly1N3Zwu7IK7I0DUQzEKSmJ2eypgOyLZC7WPL1Xs3EDFrO1qEGziuUhZXJu7pLH3_a1HqR3NgYaq9Nzb6rtAxOPd3deWZARDTApf_8VAaI0-e-2TBTKoC228jAK.x_ccrOxJ32HTPw2Lfpoa4kcVO7C5ico4xXPzZODeikg&dib_tag=se&keywords=%E7%AC%91%E9%96%80%E6%9D%A5%E7%A6%8F+%E4%B8%AD%E5%9B%BD%E3%83%89%E3%83%A9%E3%83%9E&qid=1765778183&sprefix=%E7%AC%91%E9%96%80%E6%9D%A5%E7%A6%8F+%E4%B8%AD%E5%9B%BD%E3%83%89%E3%83%A9%E3%83%9E%2Caps%2C161&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=0de8d3b5d892519b9219832ec79b4e8d&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, ラブコメ, 仲間, 秘密, 笑える, コメディ, イケメン, 俳優"
祈今朝,https://poupe.hatenadiary.jp/search?q=%48%CA%1D,https://www.amazon.co.jp/%E7%A5%88%E4%BB%8A%E6%9C%9D-%E3%81%8D%E3%81%8D%E3%82%93%E3%81%A1%E3%82%87%E3%81%86-%EF%BD%9E%E5%A4%B1%E3%82%8F%E3%82%8C%E3%81%9F%E8%A8%98%E6%86%B6%E3%80%81%E5%85%B1%E9%B3%B4%E3%81%99%E3%82%8B%E6%84%9B%EF%BD%9E-DVD-SET1-%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%BB%E3%82%AB%E3%82%A4/dp/B0D9JHYVQH?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=ZJ8IT5T7U44L&dib=eyJ2IjoiMSJ9.pRK9IB3Co_d6ui18vAy2vt_kgOZh-98kV8wagmFfcGaZnkfYVGjwFbODZTaI1CXWZHfpA7ivCh_1jZTZjneJ3wtvbw7b-ZCzejinfPBbvXV0rEcQs63nCt_DDISz8HYgwK_TiWK9rijlau1qmQ8nKAFYnoeJtMMeEWNxsJ8ppMGBLNSYuS632OPHH5NwisVGE2_mKwhAvbHl3-WlG6Wtg_oTelW6fLLnyYRCToZNeBQ.LGvkAMjuFgg9C9MC9khBa32YS4MCHuepW1wVQjr9bAA&dib_tag=se&keywords=%E7%A5%88%E4%BB%8A%E6%9C%9D&qid=1765778204&sprefix=%E7%A5%88%E4%BB%8A%E6%9C%9D%2Caps%2C216&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=76947791793e5ae61207c59895809811&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, 仲間, 秘密, バッドエンド, 俳優"
